EFX,1.04617415454
HCG,1.07113725913
HSE.TO,0.986156980411
MIC,1.12161267235
TXN,1.03484344723
BRK-B,1.01655403079
DPS,1.06072965659
IRM,1.02372420448
KLAC,1.04690686754
ASR,1.05203295006
BMO,1.03035944377
WCN,1.03700914764
CTSH,1.05942640595
A,1.04056256482
OI,0.993478215621
TRV,1.03745448514
EMN,1.04990710341
MCD,1.03401814835
ROST,1.07291760179
KLG,1.02111864686
SES,1.05037781073
VRX,1.10144174494
XRAY,1.02079498463
KO,1.02097439222
PEG,1.01336655557
ADSK,1.03860475055
KSS,1.01583080571
STX,1.06912338075
FNV,1.03921002509
DHI,1.04409456198
LUN.TO,1.03163387577
GPN,1.04488630697
FRT,1.03429940508
TEL,1.04358226666
RUS,1.00128529272
THO,1.04949514234
GIS,1.03083567312
GTE,1.03199839056
AFL,1.02514040933
HSIC,1.03800657183
TFI,1.01181022037
VZ,1.02536220139
TIH.TO,1.02946703356
AGN,1.08160974063
CNC,1.08893473867
SE,1.02099466744
CEU,1.02918966416
PEP,1.02054721631
CJR.B.TO,0.999779679123
UDR,1.04060583322
HST,1.03675651983
UTX,1.0224280714
BAD.TO,1.07019902517
FLS,1.03024149711
CCA,1.02333632645
URI,1.09201929501
WN.TO,1.03478769108
ES,1.03449033179
KMX,1.05646372443
LOW,1.04992937581
IP,1.0524333702
ALK,1.11248841722
VFC,1.05025451266
PFE,1.02929364455
BCE,1.02204443452
CHRW,1.01430043204
GILD,1.05293547026
CELG,1.05292103587
FITB,1.0503370642
XLNX,1.03356467323
SWKS,1.10189327481
BBT,1.032057498
IGM,1.03124214757
COST,1.03881456754
CINF,1.03240943765
BF-B,1.04213858637
PAYX,1.02712953737
PSA,1.04702769879
MFC,1.00307629116
AMZN,1.08681092853
MMC,1.03850107265
MCK,1.05185532833
MDA.TO,1.03360473924
TSN,1.05464523685
IT,1.060236977
LB,1.08561056655
CHD,1.04210587718
INTC,1.02902047819
G,1.03618569921
PVH,1.04104355419
PNW,1.03530859724
ECL,1.03851010577
OXY,1.01401118332
SWK,1.04271309654
ABX,0.963108107792
X,0.97657654814
CMG,1.06128206363
FTR,1.00771600628
FAST,1.03218882159
VLO,1.03820959109
PRGO,1.05344169472
CF,1.0508329345
LVLT,1.06624433279
ETR,1.00129142186
TRP,1.00950653097
FTT.TO,1.00508901508
BLL,1.04317541543
CIX,1.02870543608
PPL,1.00730520858
STI,1.02307156966
AGU,1.04107290901
NTRS,1.01427248694
CP,1.03938184264
SPG,1.04701949225
NDAQ,1.02335313605
JEC,0.994266261589
DGX,1.02213468664
REGN,1.13528211185
DUK,1.02342312629
CMI,1.0450992221
CLS,1.03883122921
SCHW,1.0334085204
DD,1.03363775063
CSCO,1.01413545745
ZION,1.01969233562
AON,1.03337814647
ANTM,1.04781416768
DLTR,1.07443863124
AES,1.00880586773
ORLY,1.075180398
DISCK,1.0456949943
UNM,1.03005051091
PGR,1.03340144298
CME,1.01963220823
MAS,1.04389820096
GGP,1.12998996786
ABC,1.05998178697
APC,1.01798060188
PDCO,1.01681888873
AAL,1.13509792913
CPB,1.02468880587
MMM,1.03253319884
BHI,1.00966298838
TYC,1.0268331666
TA,1.09068807259
DO,0.979870812754
DTE,1.03789879274
V,1.06027221542
NWL,1.04798084736
AIZ,1.02662649529
DFS,1.05964473537
AXP,1.03799549766
JPM,1.03326759711
WM,1.02794614192
NVDA,1.03715010833
ITP,1.05681688337
USB,1.02563155747
SJ.TO,1.07145963158
CRM,1.07140871488
FE,0.994371563828
APA,0.986273899302
ARE,1.02254419613
WY,1.03050110217
KSU,1.04585921023
HCN,1.03317890783
IVZ,1.02959632713
MO,1.04807866756
AET,1.04225900722
VMC,1.02759002877
MCHP,1.02715584045
ILMN,1.08114151941
PG,1.01540652952
NFX,1.01286779093
MON,1.01225825942
MOS,0.991887442044
COL,1.02608969554
EA,1.0314342869
O,1.04053642373
